 Procedimentos hospitalares do SUS - por local de residência - Brasil
Média permanência por Município e Subgrupo proced.
Período:Out-Dez/2019
"Município";"0201 Coleta de material";"0209 Diagnóstico por endoscopia";"0211 Métodos diagnósticos em especialidades";"0301 Consultas / Atendimentos / Acompanhamentos";"0303 Tratamentos clínicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0308 Tratamento de lesões, envenenamentos e outros, decorrentes de causas externas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutâneo e mucosa";"0402 Cirurgia de glândulas endócrinas";"0403 Cirurgia do sistema nervoso central e periférico";"0404 Cirurgia das vias aéreas superiores, da face, da cabeça e do pescoço";"0405 Cirurgia do aparelho da visão";"0406 Cirurgia do aparelho circulatório";"0407 Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinário";"0410 Cirurgia de mama";"0411 Cirurgia obstétrica";"0412 Cirurgia torácica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0416 Cirurgia em oncologia";"0501 Coleta e exames para fins de doação de orgãos, tecidos e células e de transplante";"0503 Ações relacionadas à doação de orgãos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgãos, tecidos e células";"0506 Acompanhamento e intercorrências no pré e pós-transplante";"Total"
"130356 RIO PRETO DA EVA";...;...;...;1,4;7,4;6,7;7,5;3,1;1,7;1,0;...;...;1,0;0,5;2,0;2,7;9,0;1,8;...;3,9;10,0;9,3;...;6,5;2,5;...;...;...;...;...;5,7
"130360 SANTA ISABEL DO RIO NEGRO";...;...;...;...;5,9;...;3,0;5,5;2,1;1,0;...;...;...;1,0;...;2,5;3,3;1,9;...;2,1;...;...;...;3,0;...;...;...;...;...;...;4,0
"130370 SANTO ANTONIO DO ICA";...;...;...;2,3;4,5;13,0;5,5;2,2;1,4;22,5;...;...;0,4;...;...;3,1;3,7;2,6;3,0;2,3;...;...;1,0;...;3,0;...;...;...;...;...;3,0
"130380 SAO GABRIEL DA CACHOEIRA";...;...;...;4,8;11,4;22,0;11,0;12,0;1,7;...;...;11,7;0,5;...;...;4,6;10,9;1,0;...;2,1;...;...;...;...;4,0;...;...;...;...;...;5,0
"130390 SAO PAULO DE OLIVENCA";...;...;...;...;4,2;13,0;1,0;4,0;1,1;...;...;...;...;...;...;2,9;12,4;2,3;1,0;1,2;...;5,0;...;10,0;...;...;...;...;...;...;3,4
"130395 SAO SEBASTIAO DO UATUMA";...;...;...;0,3;3,9;...;...;5,0;1,4;...;...;...;...;...;12,0;3,3;21,0;4,0;...;2,3;11,0;...;...;...;...;...;...;...;...;...;3,0
"130400 SILVES";...;...;...;...;5,0;...;3,3;5,0;1,3;...;...;...;1,0;...;8,5;3,2;9,3;1,0;...;2,7;...;...;...;...;5,0;...;...;...;...;...;3,8
"130406 TABATINGA";...;...;...;3,0;6,0;16,5;3,0;6,5;1,2;2,0;...;5,0;7,7;...;10,0;4,2;3,3;1,7;3,0;2,1;11,2;...;...;5,3;...;...;...;...;...;...;3,9
"130410 TAPAUA";...;...;...;7,0;9,3;...;...;11,0;1,0;...;...;...;3,0;1,0;...;4,0;5,0;1,7;...;2,0;...;...;...;29,0;5,8;...;...;...;...;...;6,1
"130420 TEFE";...;...;...;3,7;6,0;7,7;7,1;5,6;1,6;1,7;2,5;...;5,0;1,0;2,0;3,4;6,4;1,7;4,5;5,3;4,7;7,5;...;22,0;2,5;...;-;...;...;...;4,2
"130423 TONANTINS";...;...;...;1,5;4,2;5,0;2,7;5,5;2,5;...;2,0;...;3,0;...;...;4,9;10,9;5,0;...;3,4;...;...;...;10,0;4,5;...;...;...;...;...;3,6
"130426 UARINI";...;...;...;4,0;2,7;...;1,9;2,7;1,5;4,0;...;...;2,0;...;...;2,9;10,0;1,7;...;2,6;...;2,3;...;4,0;...;...;...;...;...;...;2,5
"130430 URUCARA";...;...;...;1,0;2,8;18,0;2,0;2,9;2,0;4,3;...;-;...;...;...;2,0;7,1;2,0;...;2,1;23,0;...;...;6,8;17,5;...;...;...;...;...;3,1
"130440 URUCURITUBA";...;...;...;1,5;7,5;...;...;18,5;1,6;...;...;6,0;...;...;...;5,5;6,3;1,0;...;2,5;...;...;...;12,0;...;...;...;...;...;...;5,1
"140002 AMAJARI";...;...;...;1,8;9,2;2,0;22,0;7,4;2,2;...;...;31,0;...;...;...;3,8;2,6;4,5;...;2,9;...;...;1,5;3,5;1,0;...;...;...;...;...;6,2
"140005 ALTO ALEGRE";...;...;...;1,2;8,2;7,0;4,8;6,3;2,1;...;...;...;1,5;...;...;4,5;2,1;8,0;...;2,8;...;...;1,0;10,3;3,5;...;...;...;...;...;5,6
"140010 BOA VISTA";2,8;...;...;1,3;9,4;9,1;9,7;13,3;2,3;1,5;3,0;11,5;4,5;2,1;10,0;2,9;4,2;2,5;3,2;2,8;5,8;1,0;1,1;6,8;3,6;...;3,0;...;16,5;9,4;6,4
"140015 BONFIM";...;...;...;1,4;9,2;...;7,0;7,3;2,1;...;...;...;...;...;...;1,8;13,0;2,3;...;3,0;1,0;...;...;5,0;17,0;...;...;...;...;...;5,2
"140017 CANTA";1,0;...;...;1,6;7,8;...;...;4,6;2,1;2,0;2,0;...;...;...;...;3,9;3,4;2,0;...;2,8;...;...;1,0;11,0;1,0;...;...;...;...;...;4,7
"140020 CARACARAI";...;...;...;1,5;6,8;3,3;8,7;6,3;1,7;...;...;...;...;2,0;...;2,4;4,8;2,1;2,0;3,1;...;...;...;3,4;...;...;...;...;...;...;4,1
"140023 CAROEBE";...;...;...;1,0;4,4;...;3,3;5,8;1,6;...;...;2,0;...;2,0;2,0;2,0;3,2;1,7;...;2,8;...;...;...;6,0;1,0;...;...;...;...;...;2,7
"140028 IRACEMA";...;...;...;1,0;10,5;...;10,0;18,5;2,1;...;...;...;4,3;...;...;2,0;...;0,7;...;3,1;6,0;...;...;4,7;...;...;...;...;...;5,0;7,0
"140030 MUCAJAI";...;...;...;2,8;7,3;41,3;7,0;8,1;2,1;...;...;5,0;12,0;...;...;1,0;11,8;3,5;2,0;2,7;3,5;...;...;5,0;...;...;...;...;...;...;5,9
"140040 NORMANDIA";...;...;...;2,7;7,3;33,0;11,6;14,6;1,9;...;...;5,0;6,0;...;...;1,5;...;2,5;...;2,7;...;...;...;6,3;...;...;...;...;...;...;5,1
"140045 PACARAIMA";...;...;...;1,1;8,3;12,0;3,8;14,0;2,0;...;...;4,0;3,0;...;6,0;2,0;8,8;1,4;5,0;3,4;20,5;...;...;15,3;7,0;...;...;...;...;...;5,7
"140047 RORAINOPOLIS";...;...;...;1,7;6,0;27,4;5,8;11,3;1,6;1,3;...;...;2,0;1,0;10,0;2,1;2,9;2,0;...;2,1;...;...;1,0;3,2;4,3;...;...;...;...;...;3,9
"140050 SAO JOAO DA BALIZA";...;...;...;1,2;3,7;...;...;2,4;1,8;...;...;...;-;...;9,0;1,5;4,4;1,3;...;2,4;...;1,0;...;5,7;...;...;...;...;...;...;2,3
"140060 SAO LUIZ";...;...;...;1,8;5,2;...;2,4;3,0;1,9;...;...;...;...;...;...;...;5,0;1,0;...;3,0;...;...;...;2,0;2,0;...;...;...;...;...;3,5
"140070 UIRAMUTA";...;...;...;1,9;8,6;...;7,0;17,6;3,0;...;...;23,0;...;...;...;1,7;4,5;...;3,0;2,8;...;...;...;...;2,0;...;...;...;...;...;6,1
"150010 ABAETETUBA";-;9,0;...;1,0;5,8;12,9;4,3;6,0;2,6;2,2;...;12,9;3,4;3,3;8,5;3,0;3,3;2,9;2,5;2,9;12,2;11,0;...;1,9;8,3;...;-;-;7,5;5,5;4,0
"150013 ABEL FIGUEIREDO";...;...;...;1,0;4,4;...;11,0;7,0;1,4;1,6;...;4,0;9,5;...;...;4,2;5,4;2,0;...;2,2;8,0;...;...;1,8;...;...;...;...;...;...;4,1
"150020 ACARA";...;...;...;0,9;5,6;12,3;5,2;3,7;1,8;6,8;...;8,5;14,7;0,5;3,0;4,5;3,3;2,4;2,0;2,4;2,0;7,7;...;3,7;48,5;...;-;-;...;...;4,2
"150030 AFUA";...;...;...;...;6,1;3,6;3,4;3,5;1,9;...;...;...;56,5;1,0;...;9,2;27,0;4,3;...;3,3;...;...;...;4,5;14,0;...;...;...;13,0;...;4,7
"150034 AGUA AZUL DO NORTE";...;...;...;1,0;3,2;9,0;3,2;3,2;0,9;4,0;...;34,0;3,5;-;...;1,7;7,8;3,4;...;2,2;...;...;...;4,7;...;...;...;...;...;...;3,2
"150040 ALENQUER";...;...;...;1,4;3,6;8,6;5,0;3,5;1,6;3,0;...;...;2,1;1,0;...;2,7;5,6;2,6;2,0;2,7;5,3;3,0;...;4,3;5,3;...;...;...;...;...;3,2
"150050 ALMEIRIM";...;...;...;2,4;3,6;18,0;2,1;3,2;1,1;0,5;...;11,0;2,0;...;3,0;3,1;3,1;2,6;1,0;2,0;5,5;3,0;...;10,5;...;...;...;...;...;...;2,8
"150060 ALTAMIRA";...;1,3;...;1,3;6,9;14,0;10,6;6,8;1,9;2,2;5,5;4,6;3,6;-;5,3;4,9;3,7;2,9;1,6;2,7;9,8;8,0;4,0;4,8;5,8;...;...;...;...;...;4,9
"150070 ANAJAS";...;...;...;...;3,6;7,3;1,7;2,4;1,8;7,4;...;...;1,0;1,0;...;8,0;3,1;3,5;...;2,2;...;6,0;...;7,5;...;...;...;...;...;...;3,2
"150080 ANANINDEUA";3,0;2,4;...;0,9;5,4;12,6;5,5;5,4;2,4;7,6;4,3;11,7;4,4;0,7;5,5;3,4;5,0;2,3;2,7;2,5;8,1;4,7;1,0;4,9;7,4;2,0;0,1;-;3,8;12,3;4,2
"150085 ANAPU";...;...;...;0,5;5,8;18,0;7,1;5,1;2,0;...;...;2,8;2,5;-;5,7;3,4;4,8;4,0;...;2,8;...;...;...;4,4;...;...;...;...;14,0;2,0;4,7
"150090 AUGUSTO CORREA";...;...;...;1,0;4,0;15,3;3,6;3,6;1,5;3,5;...;...;7,4;...;3,5;3,6;4,8;2,6;...;2,5;8,5;3,4;...;4,6;...;...;...;...;...;...;3,7
"150095 AURORA DO PARA";...;...;...;0,5;4,5;11,0;3,0;4,3;1,5;3,0;...;...;...;1,0;...;3,8;3,0;1,8;...;2,1;7,0;2,2;...;4,9;...;...;...;...;...;...;3,5
"150100 AVEIRO";...;...;...;1,0;5,4;8,0;...;7,9;1,3;...;...;...;...;1,0;...;3,8;0,5;3,0;...;2,3;3,0;...;...;...;...;...;...;...;...;...;3,5
"150110 BAGRE";...;...;...;1,0;5,9;21,5;1,5;2,5;2,0;2,0;...;...;2,5;...;3,0;5,4;2,7;3,0;...;3,2;13,0;...;...;9,3;28,0;...;...;...;...;...;4,8
"150120 BAIAO";...;...;...;1,0;3,3;...;2,7;3,8;1,9;6,0;...;1,0;1,0;-;2,5;2,7;1,2;2,6;2,0;2,1;7,3;19,0;...;4,2;6,5;...;...;...;...;...;3,0
"150125 BANNACH";...;...;...;0,8;3,8;55,0;2,6;1,5;1,3;...;...;...;2,5;...;...;3,0;5,5;1,5;...;2,2;...;...;...;...;...;...;...;...;...;...;3,8
"150130 BARCARENA";...;6,0;...;1,0;6,8;8,5;8,8;5,0;2,3;2,7;...;11,3;4,1;3,0;6,0;2,9;2,9;2,1;2,7;3,3;6,5;6,5;...;2,0;11,8;...;-;-;1,0;...;4,1
"150140 BELEM";3,9;2,4;3,0;1,6;7,7;12,0;13,7;6,3;1,9;5,4;3,7;7,6;4,8;0,4;6,5;3,5;4,5;2,7;2,4;2,4;10,5;2,1;1,7;3,1;9,7;2,0;0,2;-;5,1;12,3;4,9
"150145 BELTERRA";...;...;...;3,2;6,0;6,5;5,0;7,2;1,7;2,0;2,0;5,0;2,0;6,0;...;3,5;9,8;7,5;2,0;2,3;...;...;...;3,3;2,0;...;...;...;...;3,5;4,2
"150150 BENEVIDES";...;...;...;0,9;9,5;8,3;11,9;4,7;2,1;6,0;...;11,0;7,2;0,3;5,4;2,4;3,3;2,8;1,0;2,4;2,0;3,0;1,0;4,0;10,5;...;...;...;...;18,8;4,9
"150157 BOM JESUS DO TOCANTINS";...;...;...;1,0;3,7;4,0;2,1;3,3;1,5;1,0;...;...;1,5;-;...;5,2;6,4;3,0;...;2,1;7,7;...;...;14,0;...;...;...;...;...;...;3,6
"150160 BONITO";...;...;...;0,3;8,9;...;1,5;9,5;1,8;...;...;...;13,0;0,7;...;2,7;3,1;1,9;2,0;2,3;34,0;2,4;...;2,2;...;...;...;...;...;...;4,2
"150170 BRAGANCA";2,0;...;...;1,2;5,1;10,2;11,8;7,0;1,8;2,6;...;6,4;3,7;0,4;4,3;3,5;3,7;2,9;2,1;2,4;11,1;4,7;...;6,1;9,0;...;1,0;...;...;...;4,3
"150172 BRASIL NOVO";...;...;...;1,0;3,0;...;14,4;5,2;1,3;...;4,0;...;...;...;1,0;3,6;3,7;2,1;...;2,2;7,3;2,0;...;3,6;16,0;...;...;...;...;...;3,1
"150175 BREJO GRANDE DO ARAGUAIA";...;...;...;...;3,1;...;...;4,0;1,6;...;...;10,0;...;1,0;...;3,7;7,7;11,0;...;1,8;...;...;...;...;...;...;...;...;...;...;3,1
"150178 BREU BRANCO";...;...;...;1,0;5,9;4,0;8,4;8,7;2,9;2,0;...;7,3;5,0;...;10,3;2,5;7,5;4,2;2,7;2,3;16,5;5,0;...;6,0;11,0;...;...;...;...;...;4,9
"150180 BREVES";2,0;...;...;1,0;5,7;11,0;9,3;4,2;1,9;2,9;...;2,2;8,9;14,0;3,6;4,1;3,4;2,4;...;2,7;6,8;10,3;...;4,7;9,8;...;1,0;...;...;25,0;4,3
"150190 BUJARU";...;...;...;...;3,4;8,2;3,0;7,8;2,7;7,0;...;...;1,0;-;1,0;3,5;4,1;2,6;2,0;2,8;11,5;10,5;...;2,2;3,0;...;...;...;...;...;3,4
"150195 CACHOEIRA DO PIRIA";...;...;...;1,0;6,0;6,0;34,0;3,3;1,3;...;...;...;...;...;...;2,3;5,2;2,0;...;2,2;8,0;2,3;...;4,4;...;...;...;...;...;...;3,7
"150200 CACHOEIRA DO ARARI";...;...;...;...;3,4;2,5;1,5;2,5;1,0;2,0;...;...;...;-;...;2,9;3,8;3,2;...;2,1;8,0;3,0;...;0,8;14,0;...;...;...;...;...;2,9
"150210 CAMETA";...;-;...;0,7;4,4;24,6;6,9;4,9;1,7;4,2;3,0;20,4;5,8;1,0;5,3;2,5;3,1;1,9;1,2;2,6;10,5;17,0;...;4,2;12,0;...;...;...;10,0;1,0;3,8
"150215 CANAA DOS CARAJAS";...;8,5;...;2,7;6,9;5,2;5,3;4,0;1,6;2,7;...;2,3;7,5;...;6,0;2,9;4,8;1,7;...;2,3;21,7;...;...;4,4;...;...;...;...;...;...;3,8
"150220 CAPANEMA";...;...;...;1,5;7,3;12,8;24,7;5,4;1,4;3,6;2,0;0,5;1,5;1,0;5,1;2,4;4,8;2,6;2,0;2,5;10,3;2,8;...;3,3;10,3;...;...;...;...;14,0;4,4
"150230 CAPITAO POCO";...;...;...;1,1;4,4;10,2;9,9;3,2;1,5;1,7;...;1,0;3,8;1,5;8,0;3,9;3,4;2,7;1,0;2,9;8,0;7,8;...;11,1;6,6;...;...;...;...;...;4,3
"150240 CASTANHAL";2,0;...;...;1,1;7,1;11,0;8,1;4,6;1,8;2,7;1,3;15,7;2,0;0,9;5,6;3,3;3,0;2,5;2,0;2,2;8,5;3,8;...;4,5;9,2;...;...;...;...;-;4,5
"150250 CHAVES";...;...;...;-;3,7;9,0;...;3,7;2,4;...;...;...;...;...;...;3,0;7,0;...;...;2,6;12,7;...;...;1,0;17,0;...;...;...;...;...;3,8
"150260 COLARES";...;...;...;...;4,7;8,0;...;4,0;1,9;...;...;8,0;...;...;6,0;3,7;1,8;...;3,0;2,7;6,0;...;...;1,7;7,0;...;...;...;...;...;3,3
"150270 CONCEICAO DO ARAGUAIA";...;...;...;1,0;3,9;10,5;2,3;5,9;1,5;1,0;...;11,6;1,4;-;2,5;3,7;6,0;2,4;-;2,8;5,3;...;...;5,3;33,0;...;...;...;...;-;3,8
"150275 CONCORDIA DO PARA";2,0;2,0;...;3,7;4,6;11,8;8,8;6,8;2,3;6,0;1,0;1,0;1,5;-;5,3;3,2;4,0;1,7;...;2,4;1,0;2,0;...;2,0;...;...;...;...;...;...;3,9
"150276 CUMARU DO NORTE";...;...;...;...;4,1;...;3,4;79,0;2,1;13,7;...;...;3,0;...;...;1,9;6,6;2,3;2,0;2,4;...;...;...;4,8;...;...;...;...;...;...;5,0
"150277 CURIONOPOLIS";...;...;...;1,2;2,2;6,4;1,3;1,5;1,6;13,0;...;13,0;18,5;4,4;1,5;6,8;6,3;4,6;...;1,8;2,0;17,0;6,0;2,4;...;...;...;...;...;1,0;2,6
"150280 CURRALINHO";...;...;...;2,0;3,8;29,0;2,8;3,4;1,1;2,0;...;32,5;2,0;-;1,0;3,6;5,1;1,4;...;2,7;29,0;...;...;4,6;18,0;...;...;...;...;...;3,2
"150285 CURUA";...;...;...;-;3,5;4,0;5,0;4,5;1,4;...;...;8,0;3,0;...;...;...;9,2;11,5;...;2,1;5,0;...;...;...;...;...;...;...;...;...;3,3
"150290 CURUCA";...;...;...;1,1;6,6;12,3;12,4;5,1;1,8;1,0;...;2,3;2,0;3,0;...;3,2;3,5;1,9;...;2,4;11,4;10,8;...;2,2;...;...;...;...;...;...;4,8
"150293 DOM ELISEU";...;...;...;1,0;2,9;2,5;2,7;1,9;1,1;8,0;...;2,0;15,0;2,7;...;2,0;4,7;2,1;...;2,0;18,0;3,0;...;5,2;...;...;...;...;...;...;2,5
"150295 ELDORADO DOS CARAJAS";-;...;...;0,5;2,9;5,0;3,4;2,9;1,4;-;...;...;17,0;4,0;5,5;3,8;2,9;2,1;...;2,2;3,0;2,0;...;7,3;...;...;...;...;...;...;2,8
"150300 FARO";...;...;...;...;2,2;...;1,3;2,0;1,2;...;...;...;2,0;...;...;2,5;...;3,0;...;2,3;...;3,0;...;...;...;...;...;...;...;...;2,1
"150304 FLORESTA DO ARAGUAIA";...;...;...;1,0;2,9;...;1,0;2,4;1,0;34,0;...;19,5;2,3;...;...;3,0;8,0;1,6;...;1,5;8,0;...;...;11,5;...;...;...;...;...;...;2,9
"150307 GARRAFAO DO NORTE";...;...;...;...;5,5;5,0;11,0;7,7;1,7;5,2;...;1,0;9,5;...;15,0;3,0;3,4;2,2;2,5;2,6;8,5;4,6;...;4,2;...;...;...;...;...;15,3;3,9
"150309 GOIANESIA DO PARA";...;...;...;2,3;6,2;-;3,0;13,1;1,9;5,0;...;33,0;9,3;0,5;16,0;4,1;5,7;2,9;...;3,0;...;13,5;...;4,6;17,0;...;...;...;...;...;4,8
"150310 GURUPA";...;...;...;1,0;4,0;17,3;5,3;2,0;1,1;14,0;2,0;...;...;...;...;3,8;3,5;1,3;...;2,2;5,0;18,5;...;8,1;7,0;...;...;...;...;...;3,3
"150320 IGARAPE-ACU";...;...;...;0,8;5,4;14,3;4,0;6,0;1,5;10,0;9,0;42,0;2,0;...;5,3;2,5;3,3;2,3;2,0;2,4;7,0;4,5;...;5,0;8,3;...;-;-;...;...;4,0
"150330 IGARAPE-MIRI";...;...;...;0,8;3,4;12,3;3,2;3,1;1,5;2,2;3,0;4,0;2,2;...;6,7;2,2;4,8;2,8;2,0;2,2;9,7;4,8;...;3,2;12,5;...;...;...;1,5;...;3,1
"150340 INHANGAPI";...;...;...;-;5,9;24,0;6,0;...;2,1;2,7;1,5;...;1,0;...;4,5;2,6;3,2;2,3;2,0;2,0;...;3,0;...;2,3;10,0;...;...;...;...;...;3,4
"150345 IPIXUNA DO PARA";...;...;...;1,3;4,5;6,1;3,1;5,3;1,5;1,1;...;3,5;13,0;0,2;8,0;2,4;2,7;1,9;...;2,1;5,7;3,0;...;11,3;11,0;...;-;-;...;...;3,9
"150350 IRITUIA";...;...;...;1,0;4,6;8,0;8,0;3,1;1,9;5,0;...;16,5;3,0;1,0;12,0;3,0;4,5;3,1;3,0;2,5;20,0;16,0;...;2,6;8,0;...;...;...;1,0;...;3,8
"150360 ITAITUBA";...;...;...;2,6;5,6;13,7;7,7;3,7;1,3;30,0;3,0;9,5;7,0;...;...;3,5;4,7;2,6;1,4;2,7;4,8;...;...;9,9;14,1;...;...;...;...;...;4,3
"150370 ITUPIRANGA";...;...;...;3,8;5,4;3,8;3,1;3,8;1,4;9,7;...;12,3;8,8;1,0;2,0;3,8;6,3;2,5;...;2,0;6,4;16,5;...;12,3;14,0;...;...;...;...;...;4,0
"150375 JACAREACANGA";...;...;...;4,0;4,5;10,0;5,5;17,6;1,1;...;...;3,0;...;...;...;1,3;8,9;7,0;...;2,0;...;...;...;2,0;3,0;...;...;...;...;...;4,3
"150380 JACUNDA";...;...;...;3,8;3,6;18,3;3,9;5,8;1,2;...;...;21,0;10,9;1,1;3,3;2,8;8,5;2,0;...;1,9;10,0;4,0;...;4,0;...;...;3,0;...;6,0;...;3,3
"150390 JURUTI";2,0;...;...;1,9;4,3;8,6;5,8;6,7;1,0;...;2,7;3,5;2,0;1,0;...;2,2;4,0;2,0;1,3;2,0;...;2,0;...;8,6;6,0;...;...;...;...;...;2,6
"150400 LIMOEIRO DO AJURU";...;...;...;...;3,8;6,0;1,1;5,0;1,4;...;...;...;3,0;...;2,0;3,4;2,8;2,0;...;2,6;14,5;5,0;...;1,5;...;...;...;...;...;...;3,3
"150405 MAE DO RIO";...;...;...;2,0;4,3;9,4;4,9;5,4;7,2;92,0;2,0;3,5;9,0;1,3;18,0;3,3;4,2;2,9;...;2,7;6,3;2,9;...;3,8;2,5;...;...;...;...;...;4,9
"150410 MAGALHAES BARATA";...;...;...;0,5;5,0;10,0;1,0;5,5;2,0;2,0;...;...;...;...;...;4,3;6,1;2,2;...;2,2;...;...;...;3,2;6,0;...;...;...;1,0;...;3,7
"150420 MARABA";...;17,0;...;3,7;6,9;11,9;7,2;10,0;1,5;5,5;3,1;12,0;6,5;4,0;6,3;5,7;5,9;2,4;...;2,1;14,1;17,3;3,0;10,2;8,8;...;...;...;14,0;9,8;4,7
"150430 MARACANA";...;...;...;2,0;7,4;16,0;5,0;7,0;1,5;3,0;...;1,0;1,5;...;...;2,8;2,3;1,9;2,0;2,7;9,0;10,3;...;8,0;8,3;...;-;...;...;...;4,3
"150440 MARAPANIM";...;...;...;-;4,7;11,5;6,2;7,3;1,7;...;...;1,0;...;0,7;2,5;6,4;3,5;2,0;...;2,4;...;...;...;5,3;6,0;...;...;...;...;...;3,9
"150442 MARITUBA";...;...;...;0,9;7,4;12,1;7,8;5,3;1,9;3,4;2,0;7,4;3,4;0,7;5,8;2,7;3,0;2,0;1,0;2,4;5,9;4,9;1,0;5,3;13,4;...;0,3;-;1,0;18,3;4,7
"150445 MEDICILANDIA";...;...;...;-;3,4;5,0;12,9;5,7;1,1;...;7,0;1,0;3,0;...;7,5;3,0;3,1;2,8;...;2,1;12,0;17,0;...;3,7;3,0;...;...;...;...;...;3,3
"150450 MELGACO";...;...;...;...;4,5;...;2,5;5,0;1,4;1,5;...;...;...;...;...;3,7;2,8;2,5;...;2,6;...;14,0;...;7,8;...;...;...;...;...;...;3,7
"150460 MOCAJUBA";...;...;...;1,0;5,0;13,7;2,7;3,7;2,1;...;...;...;1,5;...;...;3,2;3,9;2,7;...;2,5;...;...;...;1,9;8,7;...;...;...;...;28,0;3,8
"150470 MOJU";...;...;...;1,1;6,7;7,5;3,8;4,2;1,6;2,5;...;2,7;2,2;2,0;2,7;2,2;2,8;2,2;2,3;3,1;...;5,3;...;2,7;3,0;...;...;...;1,0;...;3,8
"150475 MOJUI DOS CAMPOS";...;...;...;1,0;12,2;1,0;5,0;...;2,3;...;...;...;2,0;...;...;7,8;2,2;4,0;2,0;16,5;3,0;...;...;6,7;2,0;...;...;...;...;...;4,7
"150480 MONTE ALEGRE";3,0;...;...;2,3;4,8;11,6;18,5;9,2;1,6;...;3,0;5,7;2,9;...;7,3;3,1;7,5;2,6;...;3,0;12,4;...;...;4,3;6,1;...;...;...;...;14,0;4,1
"150490 MUANA";...;...;...;1,0;3,3;15,7;2,0;3,0;1,3;...;...;...;...;-;...;3,4;2,6;1,9;3,0;2,2;11,0;...;...;3,4;...;...;...;...;...;7,0;2,7
"150495 NOVA ESPERANCA DO PIRIA";3,0;...;...;1,0;5,0;12,0;3,5;3,5;1,4;3,0;...;...;...;...;27,0;4,4;6,1;1,7;...;2,5;...;3,0;...;5,2;...;...;...;...;...;...;4,0
"150497 NOVA IPIXUNA";...;...;...;2,0;5,0;60,0;5,0;2,2;2,8;...;...;...;5,3;1,0;...;5,3;4,6;6,3;4,0;2,1;6,3;10,0;...;2,0;...;...;...;...;...;...;4,9
"150500 NOVA TIMBOTEUA";...;...;...;1,0;13,0;12,7;...;3,4;1,8;...;3,7;...;1,0;...;...;3,2;3,6;3,0;...;2,3;...;2,0;...;4,4;8,0;...;...;...;...;...;5,6
"150503 NOVO PROGRESSO";...;...;...;4,0;2,9;6,6;1,2;3,8;1,1;1,0;...;7,0;3,3;...;3,0;1,5;4,8;1,6;...;2,0;4,3;...;...;5,5;...;...;...;...;...;...;2,7
"150506 NOVO REPARTIMENTO";...;...;...;1,0;5,2;13,0;2,5;6,3;1,3;3,0;...;10,0;17,0;1,8;6,8;3,8;6,8;2,6;2,0;2,2;5,5;...;...;4,0;...;...;...;...;...;...;4,4
"150510 OBIDOS";...;...;...;1,3;5,0;8,0;6,5;4,6;1,8;...;...;9,2;2,0;...;...;6,6;6,5;4,0;2,0;2,2;3,0;...;...;5,3;3,6;...;...;...;...;...;3,9
"150520 OEIRAS DO PARA";...;...;...;...;3,1;10,1;2,6;2,8;1,4;2,0;...;13,0;8,0;...;3,5;2,2;3,5;1,9;...;2,7;21,0;...;...;1,2;7,0;...;...;...;...;...;2,7
"150530 ORIXIMINA";...;...;...;6,0;4,6;19,3;11,1;3,7;1,5;1,5;2,0;16,5;3,0;...;13,2;2,9;4,9;1,8;1,5;2,4;4,0;...;...;8,3;3,6;...;...;...;...;...;3,7
"150540 OUREM";...;...;...;-;4,0;5,6;4,1;3,4;1,4;3,5;...;...;...;...;28,0;1,9;3,3;1,7;1,0;2,1;...;3,4;...;2,7;4,0;...;...;...;1,0;9,0;3,2
"150543 OURILANDIA DO NORTE";...;...;...;2,3;3,7;6,0;3,0;2,4;2,2;...;...;14,3;2,0;1,0;16,0;2,1;6,3;1,6;...;2,3;4,8;2,0;...;3,0;7,0;...;...;...;...;...;3,2
"150548 PACAJA";...;...;...;...;4,5;16,0;13,5;4,4;1,3;...;...;20,3;5,3;...;4,0;3,2;8,9;1,7;...;2,1;6,7;3,0;...;2,2;6,0;...;...;...;...;...;4,2
"150549 PALESTINA DO PARA";...;...;...;1,0;4,2;...;4,7;8,0;2,2;...;...;...;...;3,0;...;3,5;5,5;3,2;...;2,4;3,0;3,0;...;4,2;...;...;...;...;...;...;3,9
"150550 PARAGOMINAS";2,0;1,0;...;0,5;6,8;11,5;12,3;3,6;1,6;2,9;4,5;7,3;9,3;2,0;5,2;2,8;2,7;2,3;2,9;2,3;7,6;8,4;2,0;7,2;10,0;...;...;...;...;7,0;4,0
"150553 PARAUAPEBAS";...;2,0;...;1,7;8,3;8,7;31,5;8,8;1,4;1,8;1,5;8,1;6,8;1,6;4,2;4,6;5,9;1,9;1,5;2,2;6,4;...;-;8,6;...;...;4,0;...;10,5;...;4,9
"150555 PAU D'ARCO";...;...;...;1,0;3,0;...;2,8;3,6;1,6;...;...;...;5,0;...;...;2,7;5,3;3,8;...;2,6;...;...;...;3,5;...;...;...;...;...;...;3,1
